,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
414,0,1.0,73,1.0,6.0,1.0,1,2.0,6.0,2
415,1,1.0,72,0.0,4.0,1.0,3,1.0,6.0,1
416,1,1.0,53,1.0,1.0,0.0,3,3.0,6.0,2
417,0,1.0,39,1.0,1.0,8.0,2,2.0,6.0,3
418,0,0.0,27,0.0,9.0,9.0,3,1.0,6.0,4
419,1,1.0,63,0.0,3.0,1.0,2,,6.0,2
420,0,0.0,23,0.0,2.0,1.0,3,3.0,4.0,4
421,0,0.0,30,1.0,3.0,0.0,3,4.0,6.0,2
422,0,1.0,39,1.0,1.0,5.0,2,2.0,6.0,3
423,1,1.0,26,1.0,1.0,1.0,2,3.0,6.0,2
424,0,1.0,50,1.0,3.0,7.0,3,3.0,6.0,1
425,0,1.0,45,1.0,1.0,1.0,2,2.0,6.0,3
426,0,0.0,62,0.0,3.0,2.0,3,1.0,6.0,1
427,0,0.0,27,1.0,5.0,1.0,3,3.0,6.0,1
428,1,1.0,57,1.0,3.0,1.0,3,,6.0,1
429,0,1.0,30,0.0,4.0,1.0,2,7.0,4.0,1
430,1,0.0,32,0.0,2.0,7.0,3,4.0,3.0,1
431,1,0.0,18,,7.0,,3,5.0,4.0,1
432,1,0.0,47,0.0,1.0,3.0,3,3.0,5.0,2
433,0,0.0,32,1.0,1.0,4.0,3,4.0,2.0,1
434,0,1.0,32,0.0,4.0,5.0,3,3.0,1.0,1
435,1,1.0,67,1.0,5.0,1.0,2,4.0,6.0,2
436,0,1.0,77,1.0,6.0,0.0,1,2.0,6.0,3
437,1,1.0,79,0.0,,0.0,2,2.0,,3
438,1,0.0,31,0.0,3.0,1.0,3,1.0,4.0,1
439,1,1.0,42,1.0,1.0,0.0,3,3.0,4.0,1
440,0,0.0,18,0.0,,0.0,3,6.0,6.0,4
441,1,1.0,50,1.0,1.0,1.0,2,4.0,2.0,3
442,1,1.0,71,1.0,1.0,0.0,2,5.0,6.0,3
443,0,1.0,72,0.0,6.0,1.0,3,3.0,6.0,1
444,1,1.0,47,1.0,1.0,,3,3.0,6.0,1
445,1,1.0,45,1.0,1.0,9.0,2,2.0,6.0,3
446,0,0.0,40,0.0,4.0,9.0,3,5.0,4.0,1
447,0,0.0,36,1.0,4.0,4.0,3,1.0,6.0,1
448,0,0.0,42,1.0,1.0,,3,1.0,6.0,2
449,1,0.0,30,0.0,2.0,4.0,3,4.0,6.0,4
450,0,0.0,29,1.0,2.0,2.0,3,4.0,4.0,2
451,1,0.0,28,1.0,4.0,0.0,3,5.0,4.0,4
452,1,,22,0.0,2.0,,3,2.0,6.0,4
453,1,1.0,85,0.0,6.0,,3,1.0,6.0,4
454,0,1.0,40,1.0,1.0,1.0,2,2.0,6.0,3
455,0,1.0,52,1.0,1.0,14.0,2,2.0,6.0,3
456,1,1.0,47,1.0,1.0,0.0,3,,6.0,3
457,1,0.0,26,0.0,1.0,6.0,3,6.0,5.0,4
458,0,0.0,55,1.0,8.0,3.0,3,1.0,6.0,2
459,0,0.0,20,0.0,5.0,4.0,3,4.0,6.0,4
460,0,1.0,87,1.0,6.0,0.0,1,2.0,6.0,3
461,1,0.0,28,0.0,2.0,0.0,3,2.0,4.0,1
462,1,0.0,38,0.0,1.0,2.0,3,2.0,3.0,1
463,1,1.0,42,0.0,3.0,1.0,3,2.0,4.0,2
464,1,1.0,42,0.0,8.0,0.0,1,6.0,4.0,1
465,0,0.0,29,0.0,4.0,1.0,3,4.0,6.0,4
466,1,0.0,32,1.0,5.0,0.0,3,4.0,6.0,1
467,1,1.0,38,0.0,7.0,,1,5.0,4.0,4
468,0,1.0,59,0.0,1.0,1.0,1,2.0,6.0,3
469,1,0.0,22,0.0,2.0,0.0,3,2.0,3.0,4
470,0,0.0,26,0.0,9.0,9.0,3,,4.0,4
471,0,1.0,78,1.0,1.0,1.0,1,2.0,6.0,3
472,0,0.0,32,1.0,2.0,0.0,3,3.0,4.0,1
473,1,1.0,37,1.0,1.0,0.0,2,4.0,7.0,3
474,1,1.0,37,1.0,2.0,1.0,1,4.0,6.0,2
475,1,0.0,67,0.0,6.0,,3,2.0,6.0,4
476,1,1.0,47,0.0,1.0,0.0,1,4.0,6.0,2
477,0,1.0,68,1.0,6.0,0.0,1,2.0,6.0,1
478,1,0.0,30,1.0,2.0,3.0,3,5.0,1.0,3
479,0,1.0,48,1.0,3.0,2.0,3,1.0,1.0,1
480,0,0.0,43,1.0,1.0,6.0,3,1.0,6.0,3
481,1,1.0,33,1.0,2.0,9.0,3,2.0,6.0,4
482,1,1.0,31,0.0,2.0,0.0,2,5.0,4.0,4
483,1,1.0,32,1.0,2.0,1.0,3,2.0,6.0,4
484,0,0.0,21,0.0,2.0,1.0,3,4.0,2.0,4
485,0,0.0,29,0.0,9.0,2.0,3,4.0,3.0,4
486,0,1.0,35,1.0,1.0,1.0,3,2.0,4.0,1
487,1,1.0,46,0.0,1.0,0.0,3,3.0,4.0,1
488,0,1.0,38,1.0,1.0,9.0,1,2.0,2.0,2
489,0,0.0,32,1.0,2.0,1.0,3,3.0,6.0,3
490,0,0.0,28,1.0,1.0,3.0,3,7.0,2.0,1
491,0,1.0,68,1.0,6.0,3.0,3,1.0,6.0,1
492,0,1.0,45,1.0,1.0,4.0,3,1.0,6.0,3
493,1,1.0,58,1.0,1.0,0.0,2,3.0,7.0,3
494,1,0.0,28,0.0,3.0,1.0,3,2.0,7.0,1
495,0,0.0,32,0.0,2.0,12.0,3,3.0,6.0,1
496,1,0.0,30,1.0,5.0,1.0,3,1.0,3.0,2
497,0,1.0,42,0.0,9.0,3.0,2,4.0,6.0,4
498,1,0.0,22,0.0,,,3,6.0,1.0,4
499,1,0.0,41,1.0,1.0,,3,3.0,6.0,3
500,0,0.0,18,0.0,2.0,6.0,3,4.0,7.0,4
501,0,1.0,29,1.0,2.0,8.0,3,3.0,3.0,4
502,0,0.0,33,1.0,2.0,0.0,3,3.0,6.0,1
503,1,0.0,47,0.0,1.0,1.0,3,,4.0,1
504,0,1.0,57,1.0,5.0,1.0,3,2.0,7.0,1
505,1,1.0,36,1.0,7.0,1.0,3,3.0,6.0,4
506,1,1.0,57,1.0,7.0,1.0,1,3.0,6.0,3
507,1,0.0,18,0.0,2.0,1.0,3,2.0,6.0,4
508,1,,52,1.0,1.0,1.0,2,5.0,4.0,3
509,1,1.0,52,1.0,1.0,1.0,2,6.0,6.0,3
510,1,0.0,51,,1.0,6.0,3,4.0,4.0,2
511,0,1.0,37,1.0,3.0,0.0,2,2.0,1.0,2
512,1,0.0,36,1.0,8.0,0.0,3,1.0,6.0,1
513,0,0.0,29,1.0,2.0,9.0,3,3.0,4.0,1
514,1,1.0,45,1.0,1.0,1.0,2,4.0,3.0,3
515,1,0.0,61,1.0,1.0,0.0,3,1.0,6.0,2
516,1,1.0,52,1.0,3.0,1.0,2,4.0,6.0,1
517,0,1.0,49,1.0,9.0,14.0,3,1.0,6.0,1
518,1,1.0,40,1.0,3.0,,2,2.0,4.0,2
519,0,0.0,31,0.0,2.0,1.0,3,5.0,4.0,3
520,1,1.0,42,0.0,3.0,1.0,3,3.0,4.0,1
521,1,1.0,51,1.0,4.0,1.0,2,5.0,6.0,3
522,0,0.0,42,1.0,2.0,8.0,3,1.0,7.0,4
523,1,0.0,29,1.0,5.0,1.0,3,4.0,6.0,3
524,0,0.0,33,1.0,2.0,8.0,3,1.0,4.0,1
525,1,0.0,27,1.0,2.0,,3,3.0,6.0,4
526,0,0.0,21,0.0,2.0,0.0,3,4.0,2.0,4
527,1,1.0,35,0.0,1.0,9.0,2,3.0,6.0,2
528,0,0.0,42,1.0,5.0,0.0,3,1.0,6.0,1
529,0,0.0,41,1.0,1.0,2.0,3,1.0,6.0,3
530,1,0.0,39,1.0,1.0,0.0,3,3.0,6.0,2
531,0,0.0,28,0.0,5.0,14.0,3,1.0,6.0,1
532,0,1.0,45,1.0,4.0,3.0,2,,3.0,2
533,0,1.0,61,1.0,5.0,1.0,2,2.0,6.0,2
534,1,1.0,62,1.0,1.0,0.0,2,4.0,6.0,3
535,1,1.0,65,1.0,3.0,1.0,2,2.0,6.0,3
536,1,1.0,45,1.0,5.0,1.0,2,2.0,3.0,1
537,0,1.0,26,1.0,4.0,9.0,3,2.0,6.0,2
538,0,0.0,25,1.0,1.0,4.0,3,5.0,6.0,3
539,0,1.0,45,1.0,1.0,1.0,2,4.0,7.0,3
540,1,1.0,43,0.0,7.0,0.0,1,4.0,6.0,2
541,1,1.0,49,1.0,7.0,1.0,1,3.0,6.0,3
542,1,1.0,55,1.0,1.0,1.0,2,2.0,6.0,3
543,0,0.0,37,1.0,1.0,3.0,3,1.0,6.0,2
544,1,1.0,65,1.0,3.0,1.0,1,2.0,6.0,3
545,0,0.0,32,0.0,,10.0,3,5.0,6.0,3
546,0,0.0,39,0.0,4.0,0.0,3,3.0,4.0,1
547,0,1.0,40,1.0,1.0,2.0,2,2.0,6.0,3
548,1,1.0,72,1.0,3.0,1.0,2,3.0,6.0,3
549,0,0.0,38,0.0,9.0,5.0,3,1.0,2.0,2
550,1,0.0,26,0.0,8.0,0.0,3,5.0,6.0,4
551,1,0.0,30,1.0,5.0,1.0,3,3.0,4.0,4
552,1,1.0,51,1.0,9.0,1.0,3,,4.0,1
553,1,0.0,57,1.0,8.0,1.0,3,4.0,7.0,1
554,0,0.0,31,1.0,2.0,1.0,3,1.0,6.0,4
555,1,0.0,39,1.0,1.0,0.0,3,1.0,6.0,1
556,0,0.0,30,0.0,4.0,0.0,3,4.0,4.0,1
557,0,1.0,43,0.0,1.0,0.0,2,3.0,4.0,1
558,1,0.0,27,1.0,2.0,8.0,3,1.0,3.0,3
559,0,1.0,46,0.0,1.0,0.0,2,4.0,3.0,3
560,1,1.0,43,0.0,1.0,1.0,3,2.0,6.0,2
561,1,1.0,69,1.0,6.0,,3,1.0,,1
562,1,1.0,28,0.0,3.0,8.0,2,4.0,7.0,4
563,1,0.0,43,1.0,3.0,9.0,3,1.0,6.0,4
564,0,0.0,27,0.0,2.0,,3,5.0,7.0,4
565,0,0.0,28,1.0,2.0,1.0,3,3.0,6.0,4
566,1,0.0,33,0.0,1.0,,3,4.0,6.0,4
567,0,0.0,30,0.0,4.0,0.0,3,1.0,,2
568,1,0.0,58,0.0,2.0,4.0,3,2.0,6.0,4
569,0,0.0,38,1.0,4.0,8.0,3,4.0,6.0,1
570,0,0.0,31,1.0,1.0,1.0,3,4.0,6.0,4
571,1,1.0,32,0.0,7.0,4.0,2,5.0,4.0,4
572,1,1.0,45,1.0,1.0,4.0,2,4.0,6.0,3
573,1,1.0,66,1.0,1.0,1.0,3,3.0,6.0,1
574,0,1.0,51,1.0,1.0,1.0,2,3.0,6.0,3
575,0,1.0,59,1.0,1.0,,2,2.0,6.0,3
576,0,0.0,40,1.0,4.0,,3,1.0,3.0,2
577,1,1.0,46,1.0,1.0,11.0,2,5.0,6.0,3
578,1,0.0,20,0.0,2.0,1.0,3,6.0,4.0,4
579,0,1.0,84,0.0,6.0,1.0,1,2.0,6.0,3
580,0,0.0,41,1.0,8.0,,3,1.0,6.0,4
581,1,1.0,51,0.0,1.0,,2,3.0,6.0,3
582,1,1.0,57,1.0,3.0,8.0,2,5.0,2.0,1
583,0,0.0,33,0.0,5.0,0.0,3,1.0,6.0,1
584,1,0.0,25,0.0,8.0,3.0,3,3.0,5.0,4
585,1,1.0,55,1.0,1.0,,2,3.0,4.0,1
586,0,1.0,56,1.0,7.0,,1,4.0,1.0,1
587,1,1.0,77,1.0,6.0,1.0,3,1.0,6.0,3
588,1,1.0,30,1.0,2.0,1.0,3,2.0,6.0,1
589,1,0.0,23,0.0,2.0,6.0,3,5.0,4.0,4
590,0,0.0,43,1.0,1.0,2.0,3,4.0,6.0,2
591,1,0.0,39,1.0,3.0,5.0,3,1.0,6.0,1
592,1,1.0,29,0.0,7.0,1.0,1,2.0,6.0,4
593,1,1.0,37,1.0,5.0,,3,2.0,6.0,4
594,0,1.0,45,0.0,4.0,2.0,3,2.0,6.0,4
595,1,1.0,48,0.0,7.0,2.0,1,2.0,2.0,4
596,1,1.0,27,0.0,3.0,0.0,2,4.0,6.0,1
597,0,1.0,60,0.0,3.0,9.0,3,4.0,3.0,2
598,1,1.0,45,1.0,3.0,4.0,2,3.0,2.0,2
599,1,0.0,31,1.0,2.0,,3,1.0,6.0,4
600,1,0.0,33,0.0,5.0,1.0,3,4.0,4.0,3
601,1,,18,0.0,,6.0,1,4.0,3.0,4
602,0,1.0,48,1.0,1.0,,2,3.0,6.0,2
603,0,1.0,83,0.0,6.0,,3,2.0,6.0,1
604,1,1.0,57,1.0,7.0,,3,4.0,2.0,1
605,1,0.0,26,1.0,2.0,,3,3.0,1.0,4
606,1,1.0,51,1.0,1.0,8.0,3,5.0,6.0,1
607,1,1.0,67,0.0,7.0,2.0,1,1.0,6.0,3
608,1,1.0,38,1.0,1.0,9.0,2,2.0,6.0,3
609,0,0.0,40,1.0,5.0,0.0,3,1.0,6.0,3
610,0,1.0,45,1.0,1.0,5.0,2,2.0,6.0,2
611,1,1.0,48,1.0,1.0,0.0,2,4.0,6.0,3
612,0,1.0,69,0.0,6.0,0.0,2,2.0,6.0,3
613,1,0.0,21,0.0,2.0,9.0,3,5.0,6.0,4
614,0,1.0,48,0.0,4.0,1.0,1,,6.0,2
615,0,0.0,18,0.0,2.0,,3,3.0,3.0,4
616,1,1.0,72,1.0,1.0,0.0,3,3.0,4.0,3
617,1,1.0,85,0.0,6.0,,3,1.0,6.0,4
618,0,0.0,21,0.0,8.0,1.0,3,5.0,4.0,4
619,0,1.0,48,1.0,1.0,1.0,3,1.0,4.0,1
620,0,0.0,37,1.0,3.0,6.0,3,,6.0,1
621,1,0.0,28,0.0,2.0,1.0,3,5.0,4.0,4
622,1,1.0,55,1.0,3.0,1.0,3,2.0,6.0,1
623,0,0.0,56,1.0,1.0,0.0,3,2.0,6.0,3
624,1,1.0,50,1.0,5.0,1.0,3,2.0,6.0,3
625,1,0.0,21,0.0,2.0,1.0,3,4.0,6.0,4
626,1,0.0,18,0.0,2.0,0.0,3,6.0,6.0,4
627,1,1.0,68,1.0,6.0,0.0,1,2.0,6.0,2
628,1,1.0,47,1.0,1.0,13.0,3,1.0,6.0,3
629,1,1.0,75,0.0,6.0,1.0,1,2.0,6.0,2
630,1,1.0,50,1.0,1.0,3.0,2,4.0,2.0,3
631,1,0.0,31,1.0,2.0,0.0,3,4.0,6.0,4
632,0,0.0,30,1.0,1.0,0.0,3,3.0,6.0,1
633,0,1.0,41,1.0,1.0,0.0,3,4.0,6.0,1
634,1,1.0,41,,7.0,6.0,1,2.0,3.0,1
635,0,1.0,35,0.0,2.0,2.0,3,1.0,6.0,1
636,1,1.0,37,1.0,2.0,0.0,3,1.0,6.0,4
637,1,1.0,60,1.0,3.0,0.0,3,,6.0,4
638,1,1.0,50,1.0,5.0,0.0,2,3.0,6.0,3
639,1,1.0,36,1.0,1.0,0.0,2,2.0,6.0,3
640,0,0.0,26,0.0,8.0,3.0,3,3.0,3.0,1
641,1,1.0,62,0.0,,7.0,1,2.0,6.0,4
642,1,0.0,22,0.0,2.0,0.0,3,4.0,4.0,4
643,0,0.0,19,0.0,2.0,0.0,3,3.0,6.0,4
644,0,1.0,45,1.0,1.0,0.0,2,5.0,6.0,3
645,0,0.0,31,0.0,5.0,0.0,3,4.0,6.0,4
646,1,1.0,56,1.0,1.0,0.0,2,3.0,4.0,3
647,0,1.0,62,,6.0,8.0,3,5.0,6.0,1
648,0,0.0,25,1.0,2.0,1.0,3,3.0,6.0,2
649,0,1.0,73,1.0,6.0,1.0,3,1.0,6.0,2
650,1,1.0,62,1.0,5.0,1.0,2,4.0,3.0,3
651,1,1.0,46,0.0,3.0,0.0,2,3.0,6.0,1
652,0,1.0,51,1.0,1.0,,3,,3.0,3
653,1,1.0,25,1.0,7.0,1.0,1,2.0,6.0,1
654,1,1.0,66,,7.0,0.0,1,2.0,6.0,2
655,1,0.0,27,1.0,8.0,1.0,3,2.0,3.0,1
656,1,1.0,87,0.0,7.0,1.0,3,2.0,6.0,1
657,0,1.0,47,1.0,1.0,0.0,3,1.0,1.0,1
658,1,1.0,57,1.0,1.0,1.0,2,4.0,6.0,3
659,1,1.0,60,1.0,1.0,0.0,2,4.0,3.0,1
660,1,1.0,40,1.0,7.0,,1,5.0,6.0,2
661,0,0.0,32,1.0,5.0,7.0,3,,2.0,1
662,1,0.0,28,1.0,2.0,2.0,3,3.0,6.0,4
663,1,0.0,39,1.0,5.0,4.0,3,3.0,6.0,3
664,0,0.0,47,1.0,8.0,9.0,3,1.0,6.0,4
665,0,0.0,39,1.0,,8.0,3,,6.0,3
666,1,0.0,28,0.0,3.0,1.0,3,,3.0,1
667,1,1.0,69,1.0,1.0,0.0,2,3.0,6.0,1
668,0,0.0,42,1.0,1.0,0.0,3,1.0,6.0,4
669,0,1.0,46,1.0,4.0,1.0,3,1.0,6.0,4
670,0,0.0,23,0.0,8.0,3.0,3,3.0,6.0,3
671,1,0.0,45,1.0,1.0,1.0,3,5.0,6.0,3
672,0,1.0,38,1.0,5.0,1.0,2,4.0,6.0,2
673,0,1.0,71,0.0,6.0,1.0,1,3.0,6.0,4
674,0,0.0,26,0.0,5.0,0.0,3,2.0,6.0,4
675,0,1.0,60,1.0,1.0,8.0,1,2.0,6.0,3
676,0,1.0,46,1.0,1.0,1.0,2,2.0,6.0,3
677,1,1.0,39,1.0,3.0,1.0,2,4.0,3.0,3
678,0,0.0,18,0.0,2.0,1.0,3,3.0,6.0,4
679,1,1.0,26,1.0,5.0,1.0,2,2.0,7.0,1
680,1,1.0,53,1.0,1.0,1.0,1,2.0,6.0,4
681,1,1.0,40,1.0,3.0,1.0,2,2.0,3.0,3
682,1,1.0,76,0.0,7.0,,3,7.0,4.0,4
683,1,1.0,26,1.0,3.0,0.0,2,3.0,3.0,1
684,0,1.0,65,1.0,1.0,0.0,2,2.0,6.0,3
685,0,0.0,37,1.0,1.0,12.0,3,2.0,6.0,1
686,1,0.0,25,0.0,2.0,0.0,3,4.0,3.0,3
687,0,0.0,21,0.0,4.0,0.0,3,5.0,2.0,4
688,0,0.0,25,0.0,2.0,0.0,3,4.0,2.0,4
689,1,0.0,23,0.0,2.0,4.0,3,5.0,6.0,4
690,0,0.0,30,1.0,2.0,1.0,3,6.0,3.0,4
691,0,0.0,30,0.0,5.0,0.0,3,4.0,6.0,4
692,1,1.0,42,0.0,3.0,0.0,2,4.0,4.0,1
693,0,1.0,81,0.0,6.0,,1,2.0,6.0,4
694,1,1.0,49,1.0,3.0,1.0,2,5.0,6.0,3
695,1,0.0,32,0.0,2.0,0.0,3,3.0,2.0,1
696,0,1.0,43,1.0,1.0,,2,4.0,2.0,2
697,1,1.0,26,0.0,7.0,9.0,1,4.0,6.0,4
698,0,0.0,67,0.0,1.0,1.0,3,2.0,6.0,2
699,1,1.0,88,0.0,7.0,0.0,3,1.0,6.0,1
700,0,0.0,40,1.0,2.0,8.0,3,4.0,2.0,4
701,0,,48,1.0,1.0,0.0,3,4.0,2.0,3
702,1,0.0,18,0.0,2.0,7.0,3,3.0,1.0,4
703,1,1.0,39,1.0,,5.0,2,3.0,6.0,1
704,1,1.0,61,1.0,3.0,7.0,1,5.0,6.0,2
705,0,1.0,51,1.0,1.0,,1,4.0,6.0,3
706,0,1.0,25,0.0,4.0,0.0,2,2.0,4.0,1
707,1,0.0,35,1.0,1.0,6.0,3,3.0,6.0,2
708,1,1.0,46,0.0,7.0,0.0,1,2.0,6.0,3
709,0,1.0,53,0.0,9.0,2.0,1,3.0,6.0,2
710,1,1.0,48,1.0,3.0,9.0,3,1.0,6.0,4
711,1,1.0,75,1.0,6.0,1.0,3,2.0,6.0,4
712,1,0.0,23,0.0,2.0,1.0,3,3.0,4.0,4
713,1,0.0,29,0.0,5.0,1.0,3,2.0,6.0,4
714,1,1.0,46,0.0,1.0,0.0,3,2.0,6.0,2
715,0,0.0,61,1.0,8.0,1.0,3,1.0,6.0,4
716,0,0.0,37,0.0,1.0,1.0,3,1.0,6.0,2
717,0,0.0,23,0.0,2.0,6.0,3,5.0,2.0,4
718,1,0.0,21,0.0,2.0,,3,8.0,6.0,4
719,0,0.0,33,0.0,2.0,7.0,3,4.0,5.0,4
720,1,1.0,74,0.0,7.0,0.0,3,,,4
721,1,0.0,41,0.0,3.0,0.0,3,2.0,6.0,4
722,0,1.0,58,1.0,4.0,,1,4.0,6.0,2
723,1,1.0,25,1.0,3.0,8.0,2,2.0,6.0,1
724,1,0.0,33,0.0,8.0,2.0,3,3.0,6.0,4
725,1,1.0,43,0.0,5.0,0.0,3,2.0,6.0,1
726,1,1.0,25,0.0,7.0,1.0,3,2.0,4.0,4
727,0,0.0,26,0.0,4.0,0.0,3,1.0,6.0,1
728,1,0.0,22,0.0,2.0,1.0,3,5.0,6.0,4
729,1,1.0,28,0.0,1.0,0.0,2,2.0,6.0,4
730,0,0.0,36,1.0,3.0,7.0,3,1.0,6.0,1
731,0,0.0,28,0.0,2.0,1.0,3,3.0,4.0,3
732,1,1.0,85,1.0,1.0,1.0,1,4.0,6.0,1
733,1,0.0,30,1.0,3.0,0.0,3,,6.0,4
734,1,1.0,43,1.0,2.0,7.0,1,2.0,6.0,1
735,1,1.0,82,0.0,7.0,1.0,1,2.0,6.0,2
736,1,,48,1.0,7.0,,1,5.0,6.0,2
737,0,0.0,18,0.0,2.0,3.0,3,3.0,2.0,4
738,1,1.0,53,1.0,4.0,1.0,3,2.0,3.0,1
739,1,1.0,50,1.0,1.0,0.0,2,4.0,6.0,2
740,0,1.0,39,0.0,4.0,9.0,2,6.0,4.0,4
741,0,1.0,35,0.0,4.0,2.0,2,6.0,2.0,2
742,1,0.0,28,1.0,3.0,,3,3.0,4.0,4
743,0,0.0,33,1.0,4.0,1.0,3,3.0,6.0,1
744,0,1.0,35,1.0,2.0,1.0,3,3.0,6.0,3
745,1,1.0,48,1.0,3.0,0.0,2,4.0,6.0,2
746,0,1.0,50,1.0,1.0,1.0,1,3.0,4.0,3
747,1,1.0,47,0.0,3.0,0.0,2,4.0,6.0,3
748,0,0.0,50,1.0,1.0,4.0,3,1.0,6.0,3
749,1,1.0,56,1.0,1.0,,3,4.0,3.0,1
750,0,0.0,26,0.0,2.0,10.0,3,1.0,6.0,4
751,1,0.0,21,0.0,2.0,0.0,3,4.0,6.0,4
752,1,1.0,61,1.0,3.0,1.0,2,4.0,6.0,3
753,0,1.0,88,0.0,6.0,0.0,1,2.0,6.0,2
754,1,0.0,72,0.0,8.0,1.0,3,2.0,6.0,4
755,1,1.0,61,1.0,1.0,1.0,3,2.0,6.0,2
756,0,1.0,45,0.0,4.0,8.0,3,,6.0,1
757,0,1.0,51,0.0,4.0,1.0,2,5.0,4.0,2
758,1,0.0,42,1.0,1.0,6.0,3,2.0,3.0,2
759,1,1.0,59,0.0,3.0,8.0,2,3.0,6.0,3
760,0,0.0,45,1.0,2.0,4.0,3,1.0,6.0,1
761,0,1.0,68,1.0,1.0,,2,3.0,6.0,3
762,0,1.0,85,1.0,6.0,0.0,1,2.0,6.0,1
763,1,1.0,46,1.0,5.0,1.0,2,4.0,6.0,2
764,0,1.0,32,1.0,1.0,0.0,2,2.0,6.0,2
765,0,1.0,70,1.0,4.0,0.0,3,1.0,6.0,3
766,1,1.0,37,1.0,3.0,,3,,3.0,4
767,0,0.0,30,0.0,8.0,1.0,3,4.0,6.0,2
768,0,0.0,33,1.0,4.0,1.0,3,2.0,6.0,1
769,1,1.0,61,0.0,2.0,,3,3.0,6.0,1
770,0,0.0,37,1.0,4.0,0.0,3,1.0,4.0,4
771,1,1.0,32,1.0,3.0,6.0,3,2.0,2.0,2
772,1,1.0,52,1.0,1.0,0.0,1,2.0,6.0,2
773,0,1.0,42,0.0,3.0,0.0,2,3.0,6.0,2
774,1,1.0,47,1.0,1.0,3.0,2,2.0,6.0,2
775,0,1.0,52,1.0,1.0,9.0,3,2.0,6.0,3
776,1,1.0,66,1.0,3.0,0.0,2,3.0,6.0,3
777,0,0.0,28,0.0,4.0,,3,6.0,6.0,3
778,0,1.0,47,1.0,8.0,1.0,3,1.0,6.0,4
779,1,1.0,52,1.0,3.0,1.0,2,3.0,6.0,2
780,1,0.0,27,0.0,2.0,2.0,3,4.0,3.0,4
781,0,1.0,56,1.0,1.0,0.0,2,5.0,6.0,2
782,0,1.0,53,0.0,4.0,7.0,2,6.0,4.0,1
783,0,1.0,45,1.0,1.0,1.0,2,4.0,4.0,2
784,0,0.0,37,0.0,9.0,1.0,3,1.0,1.0,4
785,0,1.0,36,0.0,1.0,2.0,2,4.0,3.0,3
786,1,0.0,25,1.0,3.0,2.0,3,3.0,1.0,4
787,0,1.0,45,1.0,1.0,1.0,2,2.0,6.0,2
788,1,1.0,72,1.0,9.0,9.0,3,,,1
789,1,0.0,35,1.0,3.0,1.0,3,3.0,3.0,1
790,0,1.0,72,1.0,6.0,1.0,1,2.0,6.0,2
791,0,1.0,31,0.0,1.0,1.0,3,4.0,6.0,4
792,1,1.0,47,0.0,3.0,4.0,2,3.0,6.0,2
793,1,0.0,20,0.0,2.0,7.0,3,3.0,6.0,4
794,0,1.0,73,1.0,6.0,1.0,3,2.0,6.0,2
795,1,1.0,29,0.0,5.0,,1,2.0,3.0,2
796,1,1.0,25,0.0,3.0,3.0,2,2.0,3.0,4
797,1,1.0,52,1.0,7.0,0.0,1,4.0,6.0,3
798,0,0.0,27,1.0,1.0,1.0,3,6.0,6.0,3
799,1,1.0,52,1.0,7.0,1.0,2,4.0,2.0,3
800,0,1.0,49,1.0,1.0,0.0,3,1.0,6.0,3
801,1,1.0,60,,,,2,4.0,6.0,2
802,1,0.0,45,1.0,8.0,0.0,3,1.0,3.0,4
803,1,1.0,59,1.0,1.0,4.0,3,1.0,4.0,2
804,0,0.0,18,0.0,2.0,8.0,3,5.0,6.0,4
805,1,0.0,18,0.0,2.0,0.0,3,3.0,6.0,4
806,1,1.0,55,0.0,1.0,1.0,3,1.0,6.0,3
807,0,0.0,59,1.0,3.0,1.0,3,1.0,6.0,1
808,1,0.0,22,0.0,2.0,0.0,3,2.0,6.0,4
809,1,1.0,52,1.0,7.0,0.0,1,4.0,6.0,3
810,1,1.0,51,1.0,1.0,1.0,2,3.0,6.0,3
811,1,1.0,35,0.0,7.0,0.0,1,5.0,6.0,1
812,0,0.0,26,0.0,7.0,8.0,3,3.0,6.0,4
813,1,1.0,38,1.0,3.0,1.0,2,2.0,6.0,3
814,1,1.0,43,1.0,5.0,1.0,3,4.0,3.0,1
815,1,0.0,41,1.0,3.0,1.0,3,2.0,3.0,1
816,0,0.0,27,0.0,9.0,8.0,3,,4.0,4
817,1,1.0,60,1.0,,0.0,3,1.0,6.0,2
818,0,0.0,25,0.0,5.0,,3,4.0,6.0,4
819,1,0.0,18,0.0,2.0,,3,5.0,4.0,4
820,1,1.0,47,1.0,1.0,0.0,2,4.0,3.0,3
821,1,1.0,71,0.0,8.0,1.0,3,1.0,6.0,4
822,0,0.0,32,1.0,3.0,1.0,3,3.0,6.0,1
823,1,1.0,60,1.0,3.0,1.0,2,3.0,6.0,3
824,0,0.0,33,1.0,2.0,0.0,3,,6.0,2
825,0,0.0,37,1.0,1.0,9.0,3,1.0,2.0,1
826,1,1.0,48,1.0,9.0,9.0,3,1.0,3.0,3
827,0,,33,0.0,4.0,7.0,1,5.0,4.0,4
828,0,1.0,68,1.0,1.0,1.0,2,2.0,6.0,3
829,1,1.0,51,0.0,1.0,0.0,3,3.0,6.0,1
830,1,1.0,52,1.0,7.0,1.0,3,4.0,6.0,3
831,1,1.0,31,1.0,8.0,13.0,1,4.0,4.0,4
